RegionID,SizeRank,RegionName,RegionType,StateName,State,Metro,CountyName,2000-01-31,2000-02-29,2000-03-31,2000-04-30,2000-05-31,2000-06-30,2000-07-31,2000-08-31,2000-09-30,2000-10-31,2000-11-30,2000-12-31,2001-01-31,2001-02-28,2001-03-31,2001-04-30,2001-05-31,2001-06-30,2001-07-31,2001-08-31,2001-09-30,2001-10-31,2001-11-30,2001-12-31,2002-01-31,2002-02-28,2002-03-31,2002-04-30,2002-05-31,2002-06-30,2002-07-31,2002-08-31,2002-09-30,2002-10-31,2002-11-30,2002-12-31,2003-01-31,2003-02-28,2003-03-31,2003-04-30,2003-05-31,2003-06-30,2003-07-31,2003-08-31,2003-09-30,2003-10-31,2003-11-30,2003-12-31,2004-01-31,2004-02-29,2004-03-31,2004-04-30,2004-05-31,2004-06-30,2004-07-31,2004-08-31,2004-09-30,2004-10-31,2004-11-30,2004-12-31,2005-01-31,2005-02-28,2005-03-31,2005-04-30,2005-05-31,2005-06-30,2005-07-31,2005-08-31,2005-09-30,2005-10-31,2005-11-30,2005-12-31,2006-01-31,2006-02-28,2006-03-31,2006-04-30,2006-05-31,2006-06-30,2006-07-31,2006-08-31,2006-09-30,2006-10-31,2006-11-30,2006-12-31,2007-01-31,2007-02-28,2007-03-31,2007-04-30,2007-05-31,2007-06-30,2007-07-31,2007-08-31,2007-09-30,2007-10-31,2007-11-30,2007-12-31,2008-01-31,2008-02-29,2008-03-31,2008-04-30,2008-05-31,2008-06-30,2008-07-31,2008-08-31,2008-09-30,2008-10-31,2008-11-30,2008-12-31,2009-01-31,2009-02-28,2009-03-31,2009-04-30,2009-05-31,2009-06-30,2009-07-31,2009-08-31,2009-09-30,2009-10-31,2009-11-30,2009-12-31,2010-01-31,2010-02-28,2010-03-31,2010-04-30,2010-05-31,2010-06-30,2010-07-31,2010-08-31,2010-09-30,2010-10-31,2010-11-30,2010-12-31,2011-01-31,2011-02-28,2011-03-31,2011-04-30,2011-05-31,2011-06-30,2011-07-31,2011-08-31,2011-09-30,2011-10-31,2011-11-30,2011-12-31,2012-01-31,2012-02-29,2012-03-31,2012-04-30,2012-05-31,2012-06-30,2012-07-31,2012-08-31,2012-09-30,2012-10-31,2012-11-30,2012-12-31,2013-01-31,2013-02-28,2013-03-31,2013-04-30,2013-05-31,2013-06-30,2013-07-31,2013-08-31,2013-09-30,2013-10-31,2013-11-30,2013-12-31,2014-01-31,2014-02-28,2014-03-31,2014-04-30,2014-05-31,2014-06-30,2014-07-31,2014-08-31,2014-09-30,2014-10-31,2014-11-30,2014-12-31,2015-01-31,2015-02-28,2015-03-31,2015-04-30,2015-05-31,2015-06-30,2015-07-31,2015-08-31,2015-09-30,2015-10-31,2015-11-30,2015-12-31,2016-01-31,2016-02-29,2016-03-31,2016-04-30,2016-05-31,2016-06-30,2016-07-31,2016-08-31,2016-09-30,2016-10-31,2016-11-30,2016-12-31,2017-01-31,2017-02-28,2017-03-31,2017-04-30,2017-05-31,2017-06-30,2017-07-31,2017-08-31,2017-09-30,2017-10-31,2017-11-30,2017-12-31,2018-01-31,2018-02-28,2018-03-31,2018-04-30,2018-05-31,2018-06-30,2018-07-31,2018-08-31,2018-09-30,2018-10-31,2018-11-30,2018-12-31,2019-01-31,2019-02-28,2019-03-31,2019-04-30,2019-05-31,2019-06-30,2019-07-31,2019-08-31,2019-09-30,2019-10-31,2019-11-30,2019-12-31,2020-01-31,2020-02-29,2020-03-31,2020-04-30,2020-05-31,2020-06-30,2020-07-31,2020-08-31,2020-09-30,2020-10-31,2020-11-30,2020-12-31,2021-01-31,2021-02-28,2021-03-31,2021-04-30,2021-05-31,2021-06-30,2021-07-31,2021-08-31,2021-09-30,2021-10-31,2021-11-30,2021-12-31,2022-01-31,2022-02-28,2022-03-31,2022-04-30,2022-05-31,2022-06-30,2022-07-31,2022-08-31,2022-09-30,2022-10-31,2022-11-30,2022-12-31,2023-01-31,2023-02-28,2023-03-31,2023-04-30,2023-05-31,2023-06-30,2023-07-31,2023-08-31,2023-09-30,2023-10-31,2023-11-30,2023-12-31,2024-01-31,2024-02-29
6181,0,New York,city,NY,NY,"New York-Newark-Jersey City, NY-NJ-PA",Queens County,235837.539054618,237092.623117615,238377.423729547,240849.601454754,243359.002732311,246056.288245981,248917.599065297,251602.351138511,254132.636125642,256786.376684206,259896.491686762,262917.296083137,265839.727744559,268517.670890738,271418.12751468,274312.550888605,277041.702435429,279712.658213987,282251.393341369,284919.37870018,287210.693691527,289500.963178878,291996.791257619,294874.200055518,298022.218204675,300365.727036902,300614.349137792,299892.77970484,299444.492241831,300969.882376127,303171.68678422,306148.862014426,309221.900962117,312301.903713426,314698.043603375,316877.72943478,319030.285677347,321818.659916169,325294.615559336,329391.446470136,333597.532506526,338395.799753105,342678.903382062,346553.676789758,349432.791946527,352285.883590803,355156.672688439,358026.462533007,361267.113803904,364515.647444966,367709.476914581,370534.907774969,373835.481817936,377537.468612304,381998.556854835,386228.934105844,391238.016639716,396702.497391947,402856.094511452,408706.18590074,413587.724206741,418153.84373065,423378.810714582,429515.684945638,435909.990334221,441104.503887984,447205.518142286,453692.22730658,460906.901234679,468149.507535255,474432.793079344,481446.474294879,487615.559598215,493851.450337415,498002.553764111,501036.519927753,504398.279056742,508220.798351752,511642.425576922,514854.611960807,516596.219892547,515857.520828243,511775.603683172,508511.470385499,507013.04343691,507333.629202463,510178.109878462,512213.238887084,514721.611982559,513241.313831674,511814.075877636,510476.67956433,509651.403225197,510165.645303063,510476.875374513,511007.133675759,511307.203748833,511147.590613801,510106.830968309,508093.424693161,504820.044343241,501454.630847047,497539.680965868,493892.976141329,490251.428234966,486966.007080864,483728.040099063,479731.556519962,475371.379179661,470581.377667556,466694.313453015,462923.648281582,459630.521857026,456106.403516264,452391.643147963,448483.39809723,445180.44413724,442518.05353266,441325.865395435,440278.240622276,439919.29693021,439842.53394149,439160.428894646,438565.207678529,438206.597449981,439549.049497734,441581.663900323,442914.536315573,444162.664149612,444693.875223927,444497.902067782,442975.291864399,441891.438609362,441326.245856829,442376.81173291,442921.240108586,443314.455304532,442693.863742536,441904.964132597,441289.964290639,440685.723687062,439884.106172776,438985.83526798,438431.642304608,438065.886346207,438108.742011462,438595.471182151,439977.504159045,442120.317315896,444302.726640884,446529.441603501,448147.488308226,449785.030280986,450830.492039018,451956.221456082,452479.17147313,453762.321889134,455214.912712843,456644.734252256,457363.74955046,458161.826885011,460552.669323131,463864.239937502,467287.279003029,471076.890953906,475290.928242526,479482.038114828,482172.800264248,484329.098972313,486946.394004647,490365.352603856,494304.839125637,498332.800688665,501620.910552258,504022.295102137,505124.734329213,507386.230523001,510552.439880425,515319.342317435,519013.046717754,521596.183295898,522935.90646094,524218.531939038,525743.709427272,527897.933207019,530162.632143356,533127.37527647,537297.577805987,542903.860059446,548749.15268426,553985.830272798,558920.335144495,562701.622538522,565940.503396904,568394.732443141,571316.274248465,574414.533928967,577799.308310822,580930.822508764,583468.684313509,585375.237769989,587767.112957444,591626.115223281,597614.383997187,603146.779685718,608772.523013725,613285.562023608,619004.20877964,622900.655753666,626549.963606701,629227.684531716,633165.332800411,636083.052008133,639712.046466522,642050.142743523,646067.73952421,650797.489522497,655810.727927932,660856.143249857,665252.10441575,670398.386725099,674370.018528566,678403.159637956,682005.710730591,686523.100785827,689327.022212166,690875.590509035,690545.746877439,690987.739471975,693140.092047091,695444.676639096,697899.442586402,699513.39929093,701854.328066583,704033.330852766,705000.952275592,704187.400676915,702632.844266171,703981.668707708,706231.787709569,708907.266925609,708621.453032194,708192.49058431,707698.195787792,708425.605727433,708012.632907088,706993.092707969,705341.843504641,706488.68515875,708566.070676689,711548.753089744,714355.260003188,716662.09033548,719821.406568275,723323.76085185,726273.932652609,729730.463808381,732063.325587327,735008.480328374,736232.192994459,737551.880469552,740863.763476168,746078.697304666,750814.594060623,754946.630235725,759710.219457342,768052.237018724,775804.48234187,782833.673179093,788864.045365136,791588.821152605,790310.325828468,783536.598124288,777936.977557942,772673.893841116,767046.686375741,759562.721665298,751206.848890716,744934.008261763,742391.117186014,742200.214245537,742477.708591784,741592.498697769,739707.21805085,737209.643898935,734154.281251038,731336.280911892,730067.759792899,730550.384109409,732593.572689317
12447,1,Los Angeles,city,CA,CA,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles County,221784.554806051,222120.360766436,223104.02743914,225066.884484268,227518.244450841,229889.205590965,232297.185846591,234781.391055305,237100.718026229,238985.727687545,240703.040964982,242318.261946197,243393.628563236,244425.517988686,245884.550359262,248264.537368851,250843.386738486,253378.993921762,255969.575207264,258588.236704895,260956.403960698,263261.490452328,265385.743590376,267553.814219113,269162.509573723,270949.025705045,273344.653895682,276761.407902956,280728.425328666,284740.007414177,289525.026610446,294603.66003983,299952.398093925,304845.776424225,309636.010699939,314211.803326141,317914.305185092,321202.269025466,325042.325654726,329371.869854422,334616.460434016,339184.05194397,344975.720571318,351128.01091381,357919.696314855,363509.12888276,368712.63119743,374000.755692545,379989.674448328,386405.817424432,393323.429269947,401915.324820859,412460.470774745,423320.820837849,433378.326751537,442449.212348699,452334.324047485,462051.691075102,469508.899697994,475518.449638566,479969.681468789,486237.414817787,492725.442610133,500121.53397759,506742.031864405,514185.728387557,522563.008976636,531818.12275236,541241.495795943,551586.488292838,560024.885623909,567191.915652024,573202.914790301,578383.950767817,583707.200712169,587885.878333812,593137.126334044,597631.648565348,600813.045241331,602891.17374518,602174.714376441,601649.006329888,601387.622835161,602720.840161231,603563.241865039,603569.862307795,602333.155161988,601465.10037634,599242.789780789,596553.241467108,592059.363770149,587134.117474289,581824.372035272,575602.229098314,569590.454569855,563400.296602631,558657.58909112,552952.875613066,544170.812232161,531721.836660694,517021.12275437,502776.969233794,488438.347963566,475292.342858446,464681.985841299,455658.00490314,447123.241337822,436461.845821919,427748.334357177,421476.02447353,417816.3401291,414313.141763583,410863.128212533,406277.578319138,402173.970539825,399352.144368747,398168.174474068,397866.741059012,398869.80112235,402091.610013423,404164.459759208,404167.304247756,404592.317967799,406096.604614997,409226.7060398,408833.761279534,407072.799585626,402934.287177187,398602.113654037,394213.610737903,390173.639552222,388273.038328929,387190.165508584,387275.04784569,386081.366546105,384831.780919442,381218.59166594,379590.655213082,378053.006900653,375863.759388378,371910.444306034,367570.731954719,365815.413758997,365139.888041072,364835.816070276,363352.11815124,360574.618942306,357592.098478131,355890.724617678,356130.03885831,358295.708889978,363397.340422622,370749.442907219,379443.361330033,387966.997922851,396284.945369869,402003.425707851,404790.446022927,404981.640697736,406633.56647004,411159.193776969,418223.023366342,426588.676655557,436156.079718435,446789.683563621,457603.458600434,466421.321258169,473441.239348168,476454.615337224,477189.343288535,476136.456090977,476933.454322732,478690.981650742,480966.933416471,483551.182176216,487756.663402329,494310.859213941,501779.368492813,509019.907011117,515313.473524963,519086.870522662,520795.496948618,520182.723669542,519609.860929261,519783.080746174,521113.488097797,520898.731075762,518780.290576846,514954.224129581,511811.889291415,508446.463046306,505554.779765019,508330.28022887,517958.07734728,530844.109197019,541668.179116415,548989.100250547,555620.5933418,554980.736858195,549165.249706763,539738.103686274,534826.454397582,534273.414643727,536858.146084044,545698.371545835,558782.476515724,573911.996922751,585706.987108211,594153.4585213,601175.676570641,600815.25033534,596922.539816325,590742.356336622,590172.749587121,591612.873427221,594582.701796662,602181.35393963,614841.308098662,630484.248939696,643881.867672593,654008.719655965,660567.605367958,667356.434906901,676460.692055989,688384.979776178,699849.181321221,708056.57611667,712409.805224884,709454.126932082,700675.489504996,689737.621678344,681427.92337185,676395.394945485,673391.487823011,674809.979476352,680916.27874035,690119.790299342,699291.924324077,707653.714975165,715568.620446705,720383.21247431,722650.76296054,723360.766337504,723748.674701211,721431.811041073,716341.198291855,715667.131742224,722151.081464002,736543.630875371,753061.197695292,770830.344397053,787306.021179823,796344.822494847,800469.751724341,801222.428905388,807601.842606084,817978.752793934,831193.915297118,845627.852263797,857086.022696976,866236.902086273,873172.405650112,880761.880593912,889541.803232397,899667.490119952,910788.085626216,923064.131323005,933384.046017468,942581.978043282,947559.721334166,950749.543284661,948416.064175474,943522.32174228,937387.329080759,933881.045454023,931625.639937528,923122.560546705,909933.546493631,895815.320846626,889338.428296189,889644.548890765,895409.081225257,906624.046076233,921983.427352946,937717.128192963,950671.081855154,959333.049130207,964077.650963809,960988.019023738,953500.751426728
39051,2,Houston,city,TX,TX,"Houston-The Woodlands-Sugar Land, TX",Harris County,100660.213535885,100634.638421985,100495.382452585,100454.221380964,100438.894276762,100608.322811221,100815.917977922,101132.707850036,101542.662199904,101861.640907473,102373.534353256,102919.993873669,103238.443003047,103270.008472171,102932.097851698,102753.400531962,102725.294584316,102867.903131269,103032.651382417,103037.531311308,103156.341222444,103372.036218766,103643.742704286,103874.24463023,104016.465827054,104165.435643803,104504.876372782,105033.264870815,105607.751011455,106092.632111946,106563.378294533,107098.853644803,107605.490344629,107971.425992234,108267.885196805,108488.275645788,108752.907081266,108922.326344274,109178.865544116,109398.775342682,109638.109300196,109817.023960004,109990.671252305,110219.784966122,110380.677064507,110556.679237721,110693.963007037,110919.727784534,111243.721225053,111977.941875559,113331.593113196,114589.503463513,115835.838422438,116320.418404759,117052.060301706,117541.150616424,118237.651545746,118838.410267938,119429.048650449,120121.638614726,120765.38613329,121368.280677992,121790.101430351,122141.92609847,122289.151296041,122413.748727707,122434.74059211,122394.249290848,122293.649286175,122131.718760829,122213.062717602,122267.765642058,122365.770467733,122225.995540102,122204.113915954,122292.248606076,122746.686921087,123196.557686041,123692.21188952,124092.986129278,124603.193720849,125197.289191443,125718.011481302,126216.266913275,126465.272809246,126388.59886941,126090.333620749,126061.811615558,126325.712078405,126808.510496245,127103.557757102,127437.939514916,127712.123422727,127984.072655317,128195.555602289,128377.98093266,128078.362809109,127548.711848017,126931.044210541,126619.017606809,126249.386352949,125830.542018424,125446.214882447,124945.181942738,124264.781133383,123590.861720025,122781.169224776,121917.195097804,121009.681553149,120636.904196675,120483.714410921,120531.05600117,120637.307619261,120948.867026784,121363.018130129,121557.069647508,121471.02227931,121109.926221543,120955.025788579,120979.056876985,120894.398374309,120764.055443736,120805.27382479,121123.72221314,121439.96810567,121388.682505916,120789.235776979,119700.66310718,118665.110401832,117834.892094618,117341.549750123,116920.629907106,116461.495752768,115942.932010595,115161.784070492,114485.697979496,113916.85271337,113569.017689738,113400.48846167,113342.822634113,113230.779210294,113040.032758623,112351.572854009,111723.828118032,111371.300200179,111492.737667996,111630.836763568,111638.243202874,111628.724502037,111887.03508476,112326.594888852,112775.038829243,113088.158223069,113231.149674907,113373.371268462,113454.443555128,113645.453622425,114014.054699146,114752.124380311,115650.122311505,116855.257287752,118267.857390424,119809.653177568,121290.774227696,122476.757884591,123734.133865818,124935.33447836,126235.595509437,127487.756453081,128790.089801019,130175.78396982,131539.523772823,132951.641262609,134257.452823415,135711.133114199,137132.745699522,138414.27432462,139436.895501206,140627.57416563,142062.370443038,143796.746054553,145477.398520333,147105.711148181,148473.867459972,149675.958172806,150847.116936394,152044.633340425,153226.787243616,154169.085179951,154990.280448045,155750.101340076,156717.394860482,157863.830237242,159076.971977713,159910.168998731,160649.325973011,161243.296508964,161931.97877092,162382.109987983,162823.952615897,163419.373698579,164185.301256007,165117.415663766,165972.779818165,166703.760173717,167219.947554328,167871.56433235,168665.559215751,169365.772246351,169965.66174604,170347.82325194,170785.371643203,171223.361634109,171871.290116981,172625.329545715,173326.2378132,173934.301045428,174475.141428158,175236.374226723,176049.936022322,176959.484822379,177782.655254842,178692.101555287,179501.393070509,180342.24859288,181176.04080946,182129.019094343,183123.783272674,184134.470710244,185126.444183827,186046.41589141,186693.628401622,187178.894203324,187522.7102538,187841.093507171,188194.124281922,188651.981786563,189322.496298666,190217.456938763,191164.884525453,192076.579102282,192844.406662618,193549.049520484,194049.305078612,194129.758688155,194176.133529301,194548.985537122,195562.802683383,197090.858171813,199042.026374201,201498.500646208,203949.988015457,206451.790125625,208898.099557132,211677.04212195,214609.635422231,217927.965780495,221471.858328259,224320.484276867,226018.999644646,226885.846490388,228205.197553839,230383.55905936,233096.066690003,237133.514613689,242035.787087641,247743.791844127,252893.197450685,257340.369978971,261009.168508346,263553.021272956,264804.425870779,265130.878031515,265158.138872359,265146.937097898,264550.554495743,263287.426867522,261894.530826045,260934.440719747,260616.661537399,260877.981524393,261747.05803726,262686.992260998,263642.221105075,264097.674867567,264251.215747832,264097.181128862,263894.500323065,264115.166031319,264626.193653876
17426,3,Chicago,city,IL,IL,"Chicago-Naperville-Elgin, IL-IN-WI",Cook County,140087.785530396,140125.212767568,140475.467781052,141380.020672991,142537.27877316,143772.586447351,144893.877788386,146295.619134622,147804.744598727,149569.237125003,151562.556283535,153493.572796504,155130.825661166,156173.343691402,157220.411228165,158380.353083301,159675.351041706,160921.689984875,161992.819324783,163394.002139668,164990.988998485,166901.969463029,168735.794888588,170285.048135707,171618.178934493,172673.149826311,173849.253802666,174882.452486883,175910.023555173,176742.985131303,177719.382172163,179110.093774853,180877.601599609,182778.718742566,184414.964856992,186031.026351347,187498.561489021,188888.650593301,190039.012451016,191364.619603018,192410.485300375,193474.640742337,194287.429494141,195595.858069374,197157.954409793,199119.033905621,201077.471607573,203008.746988525,204897.836124829,206407.493237302,207682.786594245,209156.920626192,210957.26889102,213016.209382014,214847.328568619,216775.2399413,218645.3268411,220758.682286896,223113.255592581,225609.026730241,227903.683740718,229899.301796713,231752.616419641,233685.488973767,235739.230277136,237879.952503758,239934.763507055,242061.045638461,244497.043793248,246996.969040291,249637.114265371,252210.418415207,254694.350320938,256903.615458235,258934.42250786,260669.083633669,262092.54893386,262845.160503135,263415.718091716,263709.370082453,263896.792231663,263814.418715899,263924.423070906,264417.617158123,265487.409735012,266706.122980434,267675.015237269,268080.438679605,267977.419951769,267683.995652293,267156.873546492,266679.242306273,265795.807180192,264961.405840474,264039.337623346,262844.106011239,261968.002753909,259316.171202723,258973.883850888,256562.522575833,256472.06709269,253589.380344473,252537.393947689,249267.510864771,246801.124304805,242618.238681567,239062.853398313,234533.652859908,229647.149885066,225690.709713015,221656.839922965,219721.25846287,217138.554616724,215757.912598813,213959.891162684,212531.209589455,209700.02238639,206980.657038871,204039.748617157,202991.026543238,201546.801169281,201133.578643183,199326.548841071,199657.651487345,198887.907492994,199523.283652228,197198.748003578,195423.50058809,192601.212023086,190477.729209405,187739.065765823,184978.544427323,182656.649181392,180480.026526588,179184.942305448,177604.907524741,176879.498229093,175565.843197613,175110.007331914,174203.495486351,173351.422538493,171092.850666327,169311.31550677,166661.326926445,165095.502300588,163143.465888171,161915.565375204,160400.586914391,159207.054989365,158882.640265222,159650.443582176,160695.497047831,161546.173386934,161335.828576428,160527.377897427,160196.67403376,160957.439117917,162438.438757188,163825.769726696,165876.524750844,167930.77334621,170641.575231072,172748.310427542,175112.668056679,177341.668087701,180135.748926742,183000.108763503,185699.583579496,187531.888219488,189134.118368235,190617.499178663,191988.572101779,193455.419785819,194842.391213959,196480.950033422,197778.853048644,198985.96747755,200313.009920911,201621.78682499,202697.781479785,203298.869236119,203566.104189443,204239.870535732,204913.241804204,206231.780666128,207208.191682385,208284.724948875,208970.138555845,209751.291879221,210916.457118218,212277.832995584,213664.862955234,215008.265729017,216605.160065112,217765.212950394,218989.418598827,219935.728580981,220853.349177931,221086.151493538,221088.684642174,221250.326394138,222040.440753997,223090.482482354,224646.288626724,226124.969701507,227869.429428873,229633.283126864,230831.362751295,231514.899043059,231127.268713513,230913.304116839,230611.080988584,231273.196368112,232345.090560328,233736.33606553,235221.080337988,236972.099269098,238986.007269812,241517.138719994,243581.156171998,244754.585832899,244265.947822124,243340.196707603,242535.475318533,242219.661594001,242170.751532271,242148.148130544,242427.115633472,242901.309669314,243959.850007962,244818.130895799,245494.404024639,245365.243767912,245189.402590032,244608.589581656,244151.939132011,243382.670352739,243309.428179708,243637.279697684,244489.071736458,246077.384313335,248098.391382866,250416.169364291,251644.81155687,251771.240756017,250886.652400611,249797.094674456,249604.845219254,250899.531123806,253249.65279614,256219.62440813,259059.465402607,262012.371999289,265313.80917971,268744.51212874,271595.004176611,273436.088042858,274673.525972268,275584.496069987,275672.41843495,274718.146348055,273674.048157126,273302.405996118,274159.717430688,276027.604955648,279225.741475382,283286.176660895,287049.817732429,288585.07093184,288643.036635685,287006.088170091,284766.176653979,281878.868870427,279615.495676045,278427.627209629,277560.500460706,276441.702621376,275512.556257245,275336.525500634,276172.318309512,277152.4698665,278237.102655382,279492.713151186,281267.288857091,282971.961286892,284001.602466513,284491.92257659,284405.308253321,284323.245691883,284817.536006904
6915,4,San Antonio,city,TX,TX,"San Antonio-New Braunfels, TX",Bexar County,96676.1368583347,96765.8895376408,96835.9110799956,96962.142322045,96527.7049683641,95928.1858416804,95273.7164606307,95159.9323206688,95179.4962050143,95228.5487967009,95225.5087840391,95204.6094454172,95070.2713303099,94837.609487479,94553.630161987,94325.7186651734,94230.5768398283,94209.0163133462,94239.0478168882,94270.3702420563,94245.2925039706,94216.9250490916,94126.0033390249,94053.7933176941,93945.9461325512,93912.9266531448,93990.7473212395,94253.6668855069,94594.2894884976,94955.0019735491,95284.6905526838,95643.2860651728,96003.4108265504,96360.5853975428,96769.367221423,97102.0440650538,97267.9712724966,97226.5564633431,97137.0154318448,97179.4366547729,97411.4143739139,97768.2165901227,98171.7726191887,98555.3110819417,98918.2901600296,99177.3070344432,99236.8194801536,99338.1619206488,99876.6560673028,101009.436909032,102135.40655168,103308.310034926,104192.163569686,105159.576048854,105950.501168202,106550.494175462,107348.22781201,107986.324787278,108762.784252308,109237.218836709,109584.314432617,109887.597552203,110206.823575591,110615.84449976,111019.845549869,111347.156605055,111569.225817588,111730.601965494,111954.740283762,112403.831195198,112796.6827299,113193.624101466,113395.36839598,113673.967555768,113948.449373344,114314.4869541,114843.858751192,115558.32495939,116448.869777953,117301.256418278,118206.611954616,119120.908073968,120140.333983533,121233.25143938,122070.640032504,122425.81693493,122431.908510158,122497.895983554,123168.134966601,124119.490350787,125213.252310506,126064.217740553,126720.404613387,127312.461046311,127815.583427855,128336.632665059,128289.54216313,127989.802000554,127596.117108266,127552.095531618,127646.255145386,127600.168517859,127415.864496693,126822.542263857,126110.822848469,125419.477032378,125037.070560274,124699.617184378,124233.412694985,123596.206878013,123103.348751221,122756.366507044,122530.32280296,122164.611332622,121749.716321878,121125.676010883,120627.081289594,120312.551997689,120366.815857808,120456.418142712,120538.006878311,120559.795298452,120698.382998924,120866.550584387,121097.096703744,121115.348159907,121077.07994517,121071.792676127,120966.305713138,120582.918274825,119818.511832215,119074.068866124,118476.198731197,117920.883616311,117634.32269582,117272.522820618,116946.206665685,116302.362737877,115826.398707541,115475.493739313,115313.208100965,115142.647672415,115088.200683789,114859.464902547,114652.437287576,114582.579080884,115004.735108713,115669.930103442,116387.772552114,117004.608370709,117415.877804502,117693.888837058,117761.010636246,117835.919369352,117827.675347503,117867.09820716,118196.950129973,118723.006838394,119504.291892771,120226.069742757,120999.315311233,121742.206810993,122356.757152481,122970.01522055,123483.836139441,124085.831745729,124530.220576965,124961.343553509,125657.039591428,126652.303982555,127847.68188828,128932.560854778,129970.31079823,130958.865625441,131846.766059556,132517.955634066,132927.473061177,133199.868989822,133701.38827883,134494.053048045,135621.09790366,136892.988472638,138118.757779038,139204.664049001,140150.193348584,141131.465607182,142149.468397745,143330.230839532,144456.337103675,145509.966077982,146373.995947348,147369.460826369,148449.081786402,149602.950791609,150386.593324768,151158.305412963,151875.50452059,152817.805311594,153682.738481973,154570.122217344,155434.965068,156287.458809045,157194.843946119,158151.412266347,159292.60111433,160413.135064901,161606.542554213,162666.510660022,163558.866354768,164370.892784259,165061.726418084,165801.238962722,166366.884959503,167071.624826661,167945.700824462,169140.275146553,170398.235762076,171477.432508423,172473.382679352,173307.409626727,174155.0324928,174918.866846152,175747.781862346,176511.755779719,177190.429152522,177827.411535678,178588.140634131,179535.596270224,180349.733054439,180863.085048948,181093.997737857,181309.146833228,181673.572679307,182173.320048123,182703.286192092,183402.071458649,184210.22827632,185244.636031224,186335.446598443,187463.581349365,188593.855520953,189721.377282239,190678.154185322,191295.325584008,191543.208365751,191729.945759718,192343.808108881,193460.567246488,195323.873864051,197633.571273616,200344.102635855,202871.531338694,205293.744835978,207753.915843102,210620.806161449,213750.324445931,217175.573266267,220778.075497202,223994.042412854,226318.17184069,227900.481832436,229463.179034707,231811.346157634,234774.225661581,238918.049123502,243608.801820498,248747.684957915,253704.193880626,258128.779576841,261844.249200687,264195.822764507,265012.048969163,264590.990947151,263962.135688146,263369.933673015,262906.072436807,262270.93515269,261195.267417477,260007.339149784,258991.651114899,258762.803628589,259070.804286402,259292.478941034,259427.268917478,258986.004638069,258152.664859055,256904.0548186,255413.804888911,254326.874226723,253762.224224536
